id,Co.name,typename,type,color,popCng,medHome,houseBuilt,miles,hhIncome,nhWhite,uninsured,someColl,health
37117,"Martin Co., North Carolina",African American South,3,457A59,-1844,83100,1973,656,37225,52.1786827,11.60443996,62.59991586,21.63870197
37123,"Montgomery Co., North Carolina",African American South,3,457A59,-513,105900,1983,760,43695,62.97794788,15.42227081,45.93604264,20.89236029
37127,"Nash Co., North Carolina",African American South,3,457A59,-1813,123100,1985,1353,47597,49.78455384,11.82551523,57.1126534,19.44432743
37131,"Northampton Co., North Carolina",African American South,3,457A59,-2430,81900,1980,655,36190,38.79770416,12.04627321,49.35977906,24.90073809
37137,"Pamlico Co., North Carolina",African American South,3,457A59,-473,150600,1984,318,48410,74.33209867,13.37073399,59.54228084,17.17041402
37141,"Pender Co., North Carolina",African American South,3,457A59,9964,167200,1992,958,52187,74.95980839,13.38396023,60.97877869,17.1263635
37143,"Perquimans Co., North Carolina",African American South,3,457A59,-31,165500,1982,336,45011,72.33189847,12.40727568,57.36173393,18.83308321
37145,"Person Co., North Carolina",African American South,3,457A59,29,118500,1984,706,50269,66.33477267,12.53462604,58.44155844,17.63954482
37153,"Richmond Co., North Carolina",African American South,3,457A59,-1760,80000,1977,954,36401,57.10076343,13.73409634,47.43090336,24.21009189
37157,"Rockingham Co., North Carolina",African American South,3,457A59,-2951,109600,1975,1461,46247,72.45819085,13.58738754,51.37102645,18.43893522
37163,"Sampson Co., North Carolina",African American South,3,457A59,153,87700,1983,1571,41951,51.03105786,18.77913213,48.15351195,21.88208659
37165,"Scotland Co., North Carolina",African American South,3,457A59,-1350,85200,1978,721,37947,43.41321631,13.41866226,50.10628248,27.89817356
37177,"Tyrrell Co., North Carolina",African American South,3,457A59,-276,113100,1977,234,35223,50.81441264,17.39130435,28.68525896,23.53740869
37181,"Vance Co., North Carolina",African American South,3,457A59,-837,95500,1980,582,39847,39.81135916,12.4222216,46.46806815,23.80835563
37185,"Warren Co., North Carolina",African American South,3,457A59,-1221,93900,1988,702,36831,38.52537344,16.6042966,51.46303901,24.00907055
37187,"Washington Co., North Carolina",African American South,3,457A59,-1350,86000,1973,379,36171,44.6969697,12.74022889,48.27586207,24.19884546
37195,"Wilson Co., North Carolina",African American South,3,457A59,237,119200,1981,1020,44825,47.11096962,13.59993941,52.93049793,20.90858935
45001,"Abbeville Co., South Carolina",African American South,3,457A59,-858,92600,1978,1054,41118,69.02354179,12.10506883,51.90677966,20.66877443
45003,"Aiken Co., South Carolina",African American South,3,457A59,9287,135900,1985,2823,51583,66.16878445,11.75709056,54.75357393,16.87557587
45005,"Allendale Co., South Carolina",African American South,3,457A59,-1516,52100,1976,608,28135,22.37280604,11.22149837,35.88011819,28.18200168
45009,"Bamberg Co., South Carolina",African American South,3,457A59,-1697,65800,1981,782,32693,36.00584104,12.37600816,54.97944989,24.14165362
45011,"Barnwell Co., South Carolina",African American South,3,457A59,-1509,76200,1981,827,36568,51.19700164,10.91868334,53.04878049,22.89520992
45017,"Calhoun Co., South Carolina",African American South,3,457A59,-656,103900,1985,773,45149,53.8288901,12.45112521,54.64207565,19.26911161
45025,"Chesterfield Co., South Carolina",African American South,3,457A59,-975,81200,1982,1889,38881,60.25724732,13.9058216,42.49884313,24.8861526
45027,"Clarendon Co., South Carolina",African American South,3,457A59,-1251,89900,1987,1275,36647,47.58493115,13.95993094,50.1103144,21.97020962
45029,"Colleton Co., South Carolina",African American South,3,457A59,-1233,84600,1985,1529,36139,56.68820292,13.43548225,49.7296662,22.44506092
45031,"Darlington Co., South Carolina",African American South,3,457A59,-1807,84800,1979,1478,38886,54.78183305,12.36760935,53.83429672,21.18750867
45033,"Dillon Co., South Carolina",African American South,3,457A59,-1460,67200,1980,976,32229,45.68251484,14.45845227,41.15215362,28.63749674
45037,"Edgefield Co., South Carolina",African American South,3,457A59,77,123000,1984,844,48059,56.63657139,12.60530421,44.20099328,18.00672862
45041,"Florence Co., South Carolina",African American South,3,457A59,1197,128400,1982,2266,43727,51.92110619,10.29496105,57.45778746,21.86360438
45043,"Georgetown Co., South Carolina",African American South,3,457A59,1921,178600,1990,1410,48373,64.06577175,13.88845528,58.2297489,17.57980904
45049,"Hampton Co., South Carolina",African American South,3,457A59,-1739,75400,1981,876,36834,40.79175594,11.78211163,35.84612396,21.26058886
45055,"Kershaw Co., South Carolina",African American South,3,457A59,4000,121200,1987,1619,50627,68.86801156,11.89289572,54.9626036,18.14686147
45057,"Lancaster Co., South Carolina",African American South,3,457A59,18727,169000,1990,1441,57667,70.25283631,10.3281203,59.14748978,16.15786798
45061,"Lee Co., South Carolina",African American South,3,457A59,-2071,69800,1981,759,33756,32.39193084,12.72398617,37.51435791,27.36396672
45065,"McCormick Co., South Carolina",African American South,3,457A59,-823,116600,1988,706,44644,50.62336302,11.19762699,43.17855433,19.76812546
45067,"Marion Co., South Carolina",African American South,3,457A59,-2023,75800,1980,1059,31438,38.41434187,13.19170739,52.41285031,25.99850449
45069,"Marlboro Co., South Carolina",African American South,3,457A59,-2537,60500,1978,1015,33412,39.41845294,13.76439145,34.91770902,24.71639446
45071,"Newberry Co., South Carolina",African American South,3,457A59,1012,99700,1981,1426,42538,59.70432343,13.46134445,45.7946124,17.8302177
45075,"Orangeburg Co., South Carolina",African American South,3,457A59,-5575,92700,1982,2757,36358,33.20682244,12.97887602,57.72266065,21.03128689
45081,"Saluda Co., South Carolina",African American South,3,457A59,675,93100,1980,1040,44487,57.98943869,17.39750667,43.40004043,21.52628148
45087,"Union Co., South Carolina",African American South,3,457A59,-1562,75600,1973,823,41327,64.53862077,11.44999771,49.23126201,20.88924404
45089,"Williamsburg Co., South Carolina",African American South,3,457A59,-3809,68400,1980,1394,32421,31.48427713,12.28540773,48.35164835,25.12524179
47069,"Hardeman Co., Tennessee",African American South,3,457A59,-2027,85400,1981,901,38426,54.44649664,10.91814287,29.97366881,24.50089614
47075,"Haywood Co., Tennessee",African American South,3,457A59,-1472,104300,1976,791,34556,43.90826837,10.43249966,45.56047541,24.33375205
47095,"Lake Co., Tennessee",African American South,3,457A59,-421,75100,1974,281,31144,66.61756829,11.20475954,25.4346947,26.13610775
47097,"Lauderdale Co., Tennessee",African American South,3,457A59,-1997,81000,1978,736,38718,61.64042099,11.19543651,34.49551729,26.19015653
47113,"Madison Co., Tennessee",African American South,3,457A59,-696,126100,1982,1270,46424,55.86678001,9.118646241,58.73897558,19.11774148
48001,"Anderson Co., Texas",African American South,3,457A59,-402,91800,1982,1504,42412,59.12609757,17.58767707,40.3538874,19.52958459
48005,"Angelina Co., Texas",African American South,3,457A59,321,97300,1982,1422,45318,60.66169353,19.8063454,55.02589724,23.20734036
48037,"Bowie Co., Texas",African American South,3,457A59,1760,109400,1980,1673,49153,63.68123218,15.67225397,52.73073495,19.15034792
48063,"Camp Co., Texas",African American South,3,457A59,632,83600,1985,390,41932,55.80707896,20.6122837,53.80969741,20.1783436
48073,"Cherokee Co., Texas",African American South,3,457A59,1758,98200,1979,1604,47147,60.52067381,22.53618706,45.85726005,20.55079746
48145,"Falls Co., Texas",African American South,3,457A59,-532,63000,1969,1190,35988,51.16705855,19.67279501,40.83944037,22.06715608
48185,"Grimes Co., Texas",African American South,3,457A59,1779,110100,1988,956,48023,58.27220284,21.04874809,43.17299074,19.93042711
48203,"Harrison Co., Texas",African American South,3,457A59,1082,115100,1982,1505,50584,63.33988389,17.40919436,51.9962276,17.91278614
48225,"Houston Co., Texas",African American South,3,457A59,-562,80200,1981,1366,37723,61.81312715,19.08555145,44.49644328,20.05840421
48313,"Madison Co., Texas",African American South,3,457A59,755,101700,1982,557,42058,54.91492055,21.97756108,33.80406002,18.7653935
48315,"Marion Co., Texas",African American South,3,457A59,-608,88600,1980,553,36936,71.09499205,17.39072672,49.87251402,18.22418546
48349,"Navarro Co., Texas",African American South,3,457A59,1725,88900,1980,1717,41944,56.23293156,21.54346467,49.95083579,19.74181799
48351,"Newton Co., Texas",African American South,3,457A59,-699,73300,1982,847,41736,72.96444954,17.04768125,49.16826616,17.17102437
48373,"Polk Co., Texas",African American South,3,457A59,4616,84900,1986,1290,44596,70.89622066,21.90390842,42.28851127,19.0173647
48395,"Robertson Co., Texas",African American South,3,457A59,664,93900,1982,915,44355,57.52485032,19.64748574,49.11225659,17.99162217
48405,"San Augustine Co., Texas",African American South,3,457A59,-629,81900,1977,695,39133,69.10214468,18.35732984,43.05822137,22.58167519
48407,"San Jacinto Co., Texas",African American South,3,457A59,2342,95900,1988,805,44707,74.76830562,21.48748969,30.2631579,18.18448496
48419,"Shelby Co., Texas",African American South,3,457A59,-30,73100,1979,1329,39745,61.13745933,25.2376918,41.64097294,21.64837831
51001,"Accomack Co., Virginia",African American South,3,457A59,-750,157200,1980,701,44038,60.17514211,17.86055396,48.12794811,20.00999044
51009,"Amherst Co., Virginia",African American South,3,457A59,-688,151500,1977,739,48980,75.39406216,11.37261356,61.20527307,15.80049102
51025,"Brunswick Co., Virginia",African American South,3,457A59,-1038,110900,1980,704,42569,41.27677912,13.1538531,47.31237323,21.31257842
51031,"Campbell Co., Virginia",African American South,3,457A59,166,154300,1980,828,50849,79.92365025,10.84214579,63.99910166,16.17897299
51049,"Cumberland Co., Virginia",African American South,3,457A59,-230,146600,1984,347,44699,63.19437366,12.35201263,49.21540656,19.95953622
51053,"Dinwiddie Co., Virginia",African American South,3,457A59,515,160100,1985,667,57284,62.03559274,11.28512816,53.25540101,17.12008194
51057,"Essex Co., Virginia",African American South,3,457A59,-230,177200,1980,316,50112,54.77874501,11.63112392,51.91111111,16.58055189
51081,"Greensville Co., Virginia",African American South,3,457A59,-618,89400,1982,334,47097,36.71547222,9.806608802,36.88160089,22.98352921
51083,"Halifax Co., Virginia",African American South,3,457A59,-2123,110800,1974,1053,42552,59.84144895,11.79110722,54.84364142,21.15124136
51089,"Henry Co., Virginia",African American South,3,457A59,-3229,94300,1974,800,41206,69.95334492,13.04825402,55.40716008,20.71616046
51097,"King and Queen Co., Virginia",African American South,3,457A59,100,170000,1982,349,51055,66.32871626,14.22382672,48.59756098,18.40524055
51111,"Lunenburg Co., Virginia",African American South,3,457A59,-830,108400,1973,567,36591,59.77932162,14.26424691,48.88653234,20.32574805
51117,"Mecklenburg Co., Virginia",African American South,3,457A59,-2070,125300,1979,1066,42275,60.18705599,12.64980027,59.96140859,18.57653347
51131,"Northampton Co., Virginia",African American South,3,457A59,-656,165800,1980,314,41160,54.07732568,14.24844016,51.41843972,20.2913954
51135,"Nottoway Co., Virginia",African American South,3,457A59,-432,134800,1972,489,40911,54.19852274,12.492891,37.15537233,21.30538654
51143,"Pittsylvania Co., Virginia",African American South,3,457A59,-2524,113800,1981,1651,47411,74.11766626,11.86533519,57.9893625,18.46254564
51159,"Richmond Co., Virginia",African American South,3,457A59,-216,163200,1974,253,48355,60.47656337,12.82097649,44.56882255,20.99294944
51175,"Southampton Co., Virginia",African American South,3,457A59,-985,172800,1978,769,49512,61.22253521,11.22729354,62.56924294,17.93622206
51181,"Surry Co., Virginia",African American South,3,457A59,-590,172700,1984,302,49064,52.47706422,10.60576737,59.98531571,17.2935732
51183,"Sussex Co., Virginia",African American South,3,457A59,-833,121600,1976,575,41594,38.84639057,11.93270182,26.28510864,19.7207492
51193,"Westmoreland Co., Virginia",African American South,3,457A59,370,203100,1980,430,50046,63.97075366,13.22951315,55.0570746,17.59614174
51590,"Danville city, Virginia",African American South,3,457A59,-2384,90900,1962,326,33626,42.51154875,10.75913777,65.38421108,21.55429616
51595,"Emporia city, Virginia",African American South,3,457A59,-804,115700,1971,44,35770,28.13328285,11.93181818,45.09265614,29.32217822
51620,"Franklin city, Virginia",African American South,3,457A59,-567,186100,1975,50,37117,37.14530333,10.28502488,57.95283492,22.21657244
51690,"Martinsville city, Virginia",African American South,3,457A59,-912,90100,1962,100,34463,44.65834728,10.62675579,57.2655218,22.13927486
19009,"Audubon Co., Iowa",Aging Farmlands,13,7A3842,-613,68800,1951,826,51484,96.68339907,5.782393203,63.45083488,12.50020616
19025,"Calhoun Co., Iowa",Aging Farmlands,13,7A3842,-478,77800,1953,1187,51754,94.57213216,5.240853228,69.05222437,13.96705871
19035,"Cherokee Co., Iowa",Aging Farmlands,13,7A3842,-746,89200,1953,1154,56343,93.48709791,5.697905698,68.85106383,12.47481373
19051,"Davis Co., Iowa",Aging Farmlands,13,7A3842,264,109100,1967,879,51477,96.88824448,8.550083011,62.41173275,15.55195308
19109,"Kossuth Co., Iowa",Aging Farmlands,13,7A3842,-637,104300,1956,1875,55491,94.62630842,4.397968844,70.72512648,11.8802585
19159,"Ringgold Co., Iowa",Aging Farmlands,13,7A3842,-162,79600,1970,1012,45259,95.78863727,7.175126229,68.02383317,13.53419508
19161,"Sac Co., Iowa",Aging Farmlands,13,7A3842,-631,88100,1950,1213,54328,95.10033615,5.272198732,71.37624281,12.23395419
20023,"Cheyenne Co., Kan.",Aging Farmlands,13,7A3842,-66,86600,1949,1264,42247,90.08572494,12.47433265,64.82617587,13.43923374
20033,"Comanche Co., Kan.",Aging Farmlands,13,7A3842,-143,73200,1941,695,46636,89.44134078,11.86317322,62.26993865,12.35095344
20039,"Decatur Co., Kan.",Aging Farmlands,13,7A3842,-94,63400,1950,1307,42077,93.93414211,11.53846154,62.64150943,14.78295986
20063,"Gove Co., Kan.",Aging Farmlands,13,7A3842,-89,78900,1960,1233,47029,94.64082098,12.70491803,63.13799622,13.65150386
20065,"Graham Co., Kan.",Aging Farmlands,13,7A3842,-96,69600,1955,1277,41138,88.65731463,11.93480547,68.4,13.94820472
20083,"Hodgeman Co., Kan.",Aging Farmlands,13,7A3842,-100,86700,1959,1101,51962,86.64495114,11.90644933,71.15902965,11.37926193
20089,"Jewell Co., Kan.",Aging Farmlands,13,7A3842,-232,53700,1944,1651,43234,95.36842105,11.65853659,67.78656127,15.94625815
20101,"Lane Co., Kan.",Aging Farmlands,13,7A3842,-189,76400,1957,771,55083,88.19756254,12.21069433,68.68421053,12.41996542
20109,"Logan Co., Kan.",Aging Farmlands,13,7A3842,85,83100,1955,985,48024,90.07444169,9.123117803,66.28477905,12.24570402
20135,"Ness Co., Kan.",Aging Farmlands,13,7A3842,-267,70500,1961,1429,49258,87.661206,13.00044984,62.98245614,14.64405487
20141,"Osborne Co., Kan.",Aging Farmlands,13,7A3842,-386,61300,1948,1294,42832,94.4598338,12.82712864,63.23119777,14.89129312
20147,"Phillips Co., Kan.",Aging Farmlands,13,7A3842,-325,76900,1957,1547,47196,93.83612663,10.1860687,70.2502317,14.52042394
20153,"Rawlins Co., Kan.",Aging Farmlands,13,7A3842,-11,81700,1947,1303,44596,90.50861033,13.63881402,76.76348548,13.87779572
20157,"Republic Co., Kan.",Aging Farmlands,13,7A3842,-316,60500,1945,1440,44247,95.58729482,10.22288262,73.50119904,14.97610202
20165,"Rush Co., Kan.",Aging Farmlands,13,7A3842,-214,69900,1954,1356,44203,93.32903642,9.913043478,70.94594595,13.32745177
20167,"Russell Co., Kan.",Aging Farmlands,13,7A3842,-58,90100,1952,1489,43139,92.40780911,11.53342071,68.2781457,14.82853516
20171,"Scott Co., Kan.",Aging Farmlands,13,7A3842,-39,135900,1967,881,59798,78.27050998,11.33893281,59.05315615,12.39243548
20179,"Sheridan Co., Kan.",Aging Farmlands,13,7A3842,-11,101000,1959,1358,51363,93.07479224,15.87802313,68.71704745,14.80005375
20183,"Smith Co., Kan.",Aging Farmlands,13,7A3842,-250,66200,1948,1576,41047,94.73827699,11.37314568,74.48818898,14.39524839
20185,"Stafford Co., Kan.",Aging Farmlands,13,7A3842,-261,61800,1949,1481,46396,83.14713573,14.9181322,58.50340136,17.22931852
20195,"Trego Co., Kan.",Aging Farmlands,13,7A3842,-213,84400,1955,1272,46634,94.69486824,8.146067416,75.30647986,12.14124222
20199,"Wallace Co., Kan.",Aging Farmlands,13,7A3842,18,88300,1953,703,52621,89.30446194,9.974204643,72.845953,12.94685823
